timestamp,bid_p1,bid_v1,bid_p2,bid_v2,bid_p3,bid_v3,bid_p4,bid_v4,bid_p5,bid_v5,bid_p6,bid_v6,bid_p7,bid_v7,bid_p8,bid_v8,bid_p9,bid_v9,bid_p10,bid_v10,ask_p1,ask_v1,ask_p2,ask_v2,ask_p3,ask_v3,ask_p4,ask_v4,ask_p5,ask_v5,ask_p6,ask_v6,ask_p7,ask_v7,ask_p8,ask_v8,ask_p9,ask_v9,ask_p10,ask_v10,mid_price,spread,spread_bps,imbalance_l1,total_bid_vol,total_ask_vol,imbalance_all,mid_return
2026-05-28 15:19:47.579326,72762.74,3.47419,72762.73,0.00078,72762.72,0.00014,72762.0,0.00856,72761.86,0.00016,72761.85,0.83216,72761.84,2.46201,72761.82,0.0916,72761.78,0.004,72761.7,0.00445,72762.75,2.20461,72762.76,0.00038,72762.77,0.00014,72762.89,0.00206,72763.27,7e-05,72763.48,8e-05,72763.58,0.00016,72763.59,0.01393,72764.01,0.003,72764.02,0.01855,72762.745,0.00999999999476131,0.0013743296785685192,0.22356483764175525,6.87805,2.2429800000000006,0.5081739671944943,0.0
2026-05-28 15:19:48.114761,72762.74,3.49344,72762.73,0.00078,72762.72,0.00014,72762.24,0.00206,72762.0,0.00856,72761.86,0.00016,72761.85,0.83216,72761.84,2.46201,72761.82,0.0916,72761.78,0.004,72762.75,1.97592,72762.76,0.00038,72762.77,0.00014,72762.89,0.00206,72763.27,7e-05,72763.48,8e-05,72763.58,0.00024,72763.59,0.01393,72764.01,0.00324,72764.02,0.01871,72762.745,0.00999999999476131,0.0013743296785685192,0.2774584229233402,6.894909999999999,2.01477,0.5477345987734688,0.0
2026-05-28 15:19:48.581430,72762.74,3.23006,72762.73,0.0007,72762.72,0.00014,72762.24,0.00206,72762.0,0.00856,72761.85,8e-05,72761.7,0.00445,72761.69,0.002,72761.6,0.00158,72761.55,0.00063,72762.75,2.6756,72762.76,0.00038,72762.77,0.00014,72762.89,0.00206,72763.27,7e-05,72763.48,8e-05,72763.58,0.00024,72763.59,0.01393,72763.65,0.00016,72763.66,0.13399,72762.745,0.00999999999476131,0.0013743296785685192,0.09388620408218552,3.2502600000000004,2.8266500000000003,0.06970812468836958,0.0
2026-05-28 15:19:49.094768,72762.74,3.62328,72762.73,0.0007,72762.72,0.00014,72762.24,0.00206,72762.0,0.00856,72761.84,0.00016,72761.83,0.09374,72761.82,0.08541,72761.78,0.004,72761.7,0.00445,72762.75,1.64889,72762.76,0.00094,72762.77,0.00014,72762.89,0.00206,72763.27,7e-05,72763.48,8e-05,72763.58,0.00024,72763.59,0.01393,72763.65,0.00024,72763.66,0.13415,72762.745,0.00999999999476131,0.0013743296785685192,0.37449285588287173,3.8225000000000002,1.80074,0.35953649497442763,0.0
2026-05-28 15:19:49.598836,72762.74,3.87629,72762.73,0.0007,72762.72,0.00014,72762.24,0.00206,72762.0,0.00856,72761.84,0.00024,72761.83,0.09374,72761.82,0.08541,72761.78,0.004,72761.7,0.00445,72762.75,1.50956,72762.76,0.0011,72762.77,0.00014,72762.89,0.00206,72763.27,7e-05,72763.48,8e-05,72763.58,8e-05,72763.65,0.00024,72763.66,0.11162,72763.67,0.09086,72762.745,0.00999999999476131,0.0013743296785685192,0.43943481530306266,4.07559,1.7158100000000003,0.40746278965362426,0.0
2026-05-28 15:19:50.104858,72762.74,3.87629,72762.73,0.0007,72762.72,0.00014,72762.24,0.00206,72762.0,0.00856,72761.84,0.00024,72761.83,0.09374,72761.82,0.08541,72761.78,0.004,72761.7,0.00445,72762.75,1.50972,72762.76,0.00126,72762.77,0.00014,72762.89,0.00206,72763.27,7e-05,72763.48,8e-05,72763.65,0.00024,72763.66,0.11162,72763.67,0.09086,72764.01,0.00732,72762.745,0.00999999999476131,0.0013743296785685192,0.4393920546007156,4.07559,1.72337,0.40562790569343465,0.0
2026-05-28 15:19:50.593034,72762.74,3.90836,72762.73,0.0003,72762.72,0.00014,72762.24,0.00206,72762.0,0.00856,72761.84,8e-05,72761.83,0.09358,72761.82,0.08548,72761.78,0.004,72761.71,0.00013,72762.75,0.19633,72762.76,0.00118,72762.77,0.00014,72762.89,0.00206,72763.27,7e-05,72763.48,8e-05,72763.65,8e-05,72764.01,0.00732,72764.02,0.01871,72764.21,8e-05,72762.745,0.00999999999476131,0.0013743296785685192,0.9043386954922297,4.102690000000001,0.22604999999999997,0.8955585228034024,0.0
2026-05-28 15:19:51.106370,72762.74,5.37657,72762.73,0.0003,72762.72,0.00014,72762.24,0.00206,72762.0,0.00856,72761.84,8e-05,72761.83,0.09358,72761.82,0.08548,72761.78,0.004,72761.71,0.00013,72762.75,0.19594,72762.76,0.00094,72762.77,0.00014,72762.89,0.00206,72763.27,7e-05,72763.48,8e-05,72764.01,0.0074,72764.02,0.01871,72764.21,8e-05,72764.59,7e-05,72762.745,0.00999999999476131,0.0013743296785685192,0.9296762141297188,5.5709,0.22548999999999997,0.9221964015533807,0.0
2026-05-28 15:19:51.599437,72762.74,5.37682,72762.73,0.0003,72762.72,0.00014,72762.24,0.00206,72762.0,0.00856,72761.84,8e-05,72761.83,0.13112,72761.82,0.08548,72761.78,0.004,72761.71,0.00013,72762.75,0.07777,72762.76,0.00094,72762.77,0.00014,72762.89,0.00206,72763.27,7e-05,72763.48,8e-05,72764.01,0.0074,72764.02,0.01871,72764.21,8e-05,72764.59,7e-05,72762.745,0.00999999999476131,0.0013743296785685192,0.971484566209376,5.608690000000001,0.10732000000000001,0.9624493309143967,0.0
2026-05-28 15:19:52.088196,72762.74,5.45177,72762.73,0.0003,72762.72,0.00014,72762.24,0.00206,72762.0,0.00856,72761.84,8e-05,72761.83,0.86945,72761.82,0.08555,72761.78,0.004,72761.71,0.00013,72762.75,0.07769,72762.76,0.00094,72762.77,0.00014,72762.89,0.00206,72763.27,7e-05,72763.48,8e-05,72764.01,0.0074,72764.02,0.01871,72764.21,8e-05,72764.59,7e-05,72762.745,0.00999999999476131,0.0013743296785685192,0.9718996068332171,6.422039999999999,0.10724,0.9671510488139581,0.0
2026-05-28 15:19:52.633640,72762.74,3.89987,72762.73,0.0003,72762.72,0.00014,72762.24,0.00206,72762.0,0.00856,72761.84,0.00024,72761.83,0.84535,72761.82,0.08562,72761.78,0.004,72761.71,0.00013,72762.75,0.19062,72762.76,0.00102,72762.77,0.00014,72762.89,0.00206,72763.27,7e-05,72763.48,8e-05,72764.01,0.0074,72764.02,0.01871,72764.21,8e-05,72764.59,7e-05,72762.745,0.00999999999476131,0.0013743296785685192,0.9067984520191957,4.84627,0.22024999999999997,0.9130566937463979,0.0
2026-05-28 15:19:53.471766,72762.74,3.42512,72762.73,0.0007,72762.72,0.00014,72762.24,0.00206,72762.0,0.00856,72761.86,0.00016,72761.85,0.87102,72761.84,2.46209,72761.82,0.08555,72761.78,0.004,72762.75,1.88178,72762.76,0.00134,72762.77,0.00014,72762.89,0.00206,72763.27,7e-05,72763.48,8e-05,72763.66,0.00016,72763.67,0.10984,72763.68,0.09169,72764.01,0.0074,72762.745,0.00999999999476131,0.0013743296785685192,0.2908176148033692,6.8594,2.09456,0.5321489039486439,0.0
2026-05-28 15:19:53.640754,72762.74,3.42527,72762.73,0.0007,72762.72,0.00014,72762.24,0.00206,72762.0,0.00856,72761.87,0.00016,72761.86,0.09162,72761.85,0.8711,72761.84,2.46201,72761.82,0.00014,72762.75,2.13796,72762.76,0.00134,72762.77,0.00014,72762.89,0.00206,72763.27,7e-05,72763.48,8e-05,72763.66,0.00016,72763.67,0.10984,72763.68,0.09169,72764.01,0.0074,72762.745,0.00999999999476131,0.0013743296785685192,0.23139614935927505,6.86176,2.3507400000000005,0.4896629579375848,0.0
2026-05-28 15:19:54.936321,72762.74,3.53836,72762.73,0.0007,72762.72,0.00014,72762.24,0.00206,72762.0,0.00856,72761.87,0.00016,72761.86,0.09178,72761.85,0.8711,72761.84,2.46201,72761.82,0.00014,72762.75,1.95477,72762.76,0.00134,72762.77,0.00014,72762.89,0.00206,72763.27,7e-05,72763.48,8e-05,72763.66,0.00024,72763.67,0.10966,72763.68,0.09169,72764.01,0.00732,72762.745,0.00999999999476131,0.0013743296785685192,0.2882855494044379,6.975010000000001,2.1673699999999996,0.5258630684788863,0.0
2026-05-28 15:19:55.113907,72762.74,3.53836,72762.73,0.0007,72762.72,0.00014,72762.24,0.00206,72762.0,0.00856,72761.87,0.00016,72761.86,0.09178,72761.85,0.8711,72761.84,2.46201,72761.82,0.00014,72762.75,2.11615,72762.76,0.00134,72762.77,0.00014,72762.89,0.00206,72763.27,7e-05,72763.48,8e-05,72763.66,0.00024,72763.67,0.10966,72763.68,0.09169,72764.01,0.00732,72762.745,0.00999999999476131,0.0013743296785685192,0.25151781498308423,6.975010000000001,2.32875,0.4993959431455671,0.0
2026-05-28 15:19:55.276384,72762.74,3.5382,72762.73,0.0007,72762.72,0.00014,72762.24,0.00206,72762.0,0.00856,72761.87,0.00016,72761.86,0.09178,72761.85,0.8711,72761.84,2.46201,72761.82,0.00014,72762.75,2.11607,72762.76,0.00134,72762.77,0.00014,72762.89,0.00206,72763.27,7e-05,72763.48,8e-05,72763.66,0.00024,72763.67,0.10966,72763.68,0.09169,72764.01,0.00732,72762.745,0.00999999999476131,0.0013743296785685192,0.2515143422581517,6.97485,2.32867,0.4994002270108519,0.0
2026-05-28 15:19:55.603549,72767.32,7.60878,72767.31,0.13488,72767.3,0.00014,72766.97,0.00023,72766.81,0.00024,72766.8,0.20706,72766.79,0.00023,72766.43,7e-05,72766.42,0.00023,72765.5,0.00016,72767.33,3.10253,72767.34,0.00072,72767.35,0.00023,72767.5,0.00737,72767.77,0.00616,72768.0,0.0014,72768.01,0.00716,72768.25,0.09077,72768.26,0.09154,72768.27,0.00037,72767.32500000001,0.00999999999476131,0.0013742431777946087,0.42070017579549096,7.952020000000001,3.3082499999999997,0.4124030773684824,6.294429931164025e-05
2026-05-28 15:19:56.222650,72767.32,4.66738,72767.31,0.13488,72767.3,0.00014,72766.81,8e-05,72766.8,7e-05,72766.43,7e-05,72766.41,8e-05,72765.49,7e-05,72765.44,7e-05,72765.08,8e-05,72767.33,2.91865,72767.34,0.00072,72767.35,7e-05,72767.77,0.00616,72768.0,0.0014,72768.01,0.00716,72768.24,0.00016,72768.25,0.06352,72768.26,0.0917,72768.27,0.00014,72767.32500000001,0.00999999999476131,0.0013742431777946087,0.23051978439315424,4.8029199999999985,3.0896799999999995,0.2170691533841826,0.0
2026-05-28 15:19:56.576521,72767.32,4.664,72767.31,0.13496,72767.3,0.00014,72766.81,8e-05,72766.8,7e-05,72766.43,7e-05,72766.0,0.003,72765.68,8e-05,72765.49,7e-05,72765.44,7e-05,72767.33,3.36636,72767.34,0.00072,72767.35,7e-05,72767.77,0.00616,72768.0,0.0014,72768.01,0.00716,72768.24,0.00016,72768.25,0.06352,72768.26,0.0917,72768.27,0.00014,72767.32500000001,0.00999999999476131,0.0013742431777946087,0.16159175927355685,4.80254,3.5373899999999994,0.15169791592975004,0.0
2026-05-28 15:19:57.272206,72767.32,4.46736,72767.31,0.13504,72767.3,0.00014,72766.8,7e-05,72766.43,7e-05,72766.0,0.003,72765.68,8e-05,72765.49,7e-05,72765.44,7e-05,72764.6,7e-05,72767.33,2.91286,72767.34,0.00083,72767.35,7e-05,72767.77,0.00616,72768.0,0.0014,72768.01,0.00716,72768.24,0.00016,72768.25,0.06352,72768.26,0.0917,72768.27,0.00014,72767.32500000001,0.00999999999476131,0.0013742431777946087,0.2106305774082616,4.60597,3.0839999999999996,0.1979162467473866,0.0
2026-05-28 15:19:57.615557,72767.32,4.42052,72767.31,0.00085,72767.3,0.00014,72766.8,7e-05,72766.43,7e-05,72766.0,0.00716,72765.68,8e-05,72765.49,7e-05,72765.44,7e-05,72764.6,7e-05,72767.33,3.3782,72767.34,0.00094,72767.35,0.00021,72767.77,0.00616,72768.0,0.00166,72768.01,0.00716,72768.24,0.00016,72768.25,0.09166,72768.26,0.0917,72768.27,0.00014,72767.32500000001,0.00999999999476131,0.0013742431777946087,0.13365270198186366,4.429099999999999,3.5779900000000002,0.10629454645820129,0.0
2026-05-28 15:19:58.095677,72767.32,3.62812,72767.31,0.00085,72767.3,0.00014,72766.8,7e-05,72766.43,7e-05,72766.0,0.00716,72765.68,8e-05,72765.49,7e-05,72765.44,7e-05,72764.6,7e-05,72767.33,3.37829,72767.34,0.00102,72767.35,0.00021,72767.77,0.00616,72768.0,0.00182,72768.01,0.00716,72768.24,0.00016,72768.25,0.09166,72768.26,0.0917,72768.27,0.00014,72767.32500000001,0.00999999999476131,0.0013742431777946087,0.035657348056993554,3.6367,3.5783199999999997,0.008091453661944126,0.0
2026-05-28 15:19:58.652088,72767.32,1.48716,72767.31,0.00101,72767.3,0.00014,72766.8,7e-05,72766.43,7e-05,72766.0,0.00716,72765.68,8e-05,72765.49,7e-05,72765.44,7e-05,72764.6,7e-05,72767.33,3.41825,72767.34,0.00094,72767.35,0.00021,72767.77,0.00616,72767.86,0.00812,72768.0,0.0014,72768.01,0.00716,72768.17,0.00016,72768.18,0.03423,72768.24,0.00016,72767.32500000001,0.00999999999476131,0.0013742431777946087,-0.3936653613051712,1.4959000000000002,3.47679,-0.39835380850203805,0.0
2026-05-28 15:19:59.108844,72767.32,1.43425,72767.31,0.00101,72767.3,0.00014,72766.8,7e-05,72766.43,7e-05,72766.0,0.00716,72765.68,8e-05,72765.49,7e-05,72765.44,7e-05,72764.6,7e-05,72767.33,3.41825,72767.34,0.00094,72767.35,0.00021,72767.77,0.00616,72767.86,0.00812,72768.0,0.0014,72768.01,0.00716,72768.17,0.00016,72768.18,0.03423,72768.24,0.00016,72767.32500000001,0.00999999999476131,0.0013742431777946087,-0.4088614116434827,1.4429900000000002,3.47679,-0.41339246876892854,0.0
2026-05-28 15:19:59.603317,72762.74,0.01773,72762.73,0.00064,72762.67,0.002,72762.37,7e-05,72762.24,0.00206,72762.0,0.00856,72761.84,0.00013,72761.82,0.00014,72761.71,0.00013,72761.7,0.00445,72762.75,6.49127,72762.76,0.00038,72762.77,0.00014,72763.19,0.03423,72763.6,0.004,72763.69,0.09275,72764.44,0.13759,72764.63,0.09268,72765.41,0.00704,72765.42,0.004,72762.745,0.00999999999476131,0.0013743296785685192,-0.9945521585497004,0.03591,6.864079999999999,-0.989591289262738,-6.294033757614503e-05
2026-05-28 15:20:00.187363,72762.74,0.02373,72762.73,0.00064,72762.67,0.002,72762.37,7e-05,72762.24,0.00206,72762.0,0.00856,72761.84,0.00013,72761.82,0.00014,72761.71,0.00013,72761.7,0.00445,72762.75,6.36055,72762.76,0.00038,72762.77,0.00014,72763.19,0.03423,72763.6,0.004,72763.68,0.17438,72763.69,0.09386,72764.44,0.13759,72764.63,0.09268,72765.41,0.00704,72762.745,0.00999999999476131,0.0013743296785685192,-0.9925661155212492,0.04191,6.90485,-0.9879339433059442,0.0
2026-05-28 15:20:00.592360,72762.74,0.05832,72762.73,0.00078,72762.72,0.00014,72762.67,0.002,72762.37,7e-05,72762.24,0.00206,72762.0,0.00856,72761.84,0.00013,72761.82,0.00014,72761.71,0.00013,72762.75,5.83261,72762.76,0.00038,72762.77,0.00014,72763.19,0.03423,72763.6,0.004,72763.67,8e-05,72763.68,0.17438,72763.69,0.09386,72764.01,0.004,72764.45,0.13759,72762.745,0.00999999999476131,0.0013743296785685192,-0.9802000702775283,0.07233000000000002,6.281269999999999,-0.9772318055905314,0.0
2026-05-28 15:20:01.105670,72762.74,0.03454,72762.73,0.00078,72762.72,0.00014,72762.67,0.002,72762.37,7e-05,72762.24,0.00206,72762.0,0.00856,72761.84,0.00013,72761.82,0.00014,72761.71,0.00013,72762.75,5.86105,72762.76,0.00038,72762.77,0.00014,72763.48,8e-05,72763.6,0.004,72763.67,0.16986,72763.68,0.03423,72763.69,0.09385,72764.01,0.004,72764.59,0.13759,72762.745,0.00999999999476131,0.0013743296785685192,-0.9882827672887702,0.04855,6.305179999999998,-0.9847176383006518,0.0
2026-05-28 15:20:01.608825,72750.0,2.67749,72749.99,0.00048,72749.92,0.00031,72749.76,0.00011,72749.75,0.00056,72749.52,0.0006,72749.48,0.00016,72749.32,0.00016,72749.11,0.0052,72748.71,0.01306,72750.01,4.85571,72750.02,0.03776,72750.03,0.00014,72750.36,0.00016,72750.37,0.09244,72750.48,7e-05,72750.86,0.004,72751.35,0.13378,72751.36,1.2739,72751.89,0.09253,72750.005,0.00999999999476131,0.0013745703515431111,-0.28914936547549513,2.69813,6.490489999999999,-0.41272356458314735,-0.00017508960114120953
2026-05-28 15:20:02.086763,72750.0,2.24437,72749.99,0.00072,72749.92,0.00031,72749.76,0.00011,72749.75,0.00056,72749.62,8e-05,72749.52,0.0006,72749.11,0.00536,72748.65,0.00042,72748.55,8e-05,72750.01,4.91035,72750.02,0.03792,72750.03,0.00014,72750.37,0.09267,72750.48,7e-05,72750.86,0.004,72751.34,0.49882,72751.35,0.13394,72751.89,0.09269,72752.41,7e-05,72750.005,0.00999999999476131,0.0013745703515431111,-0.3726183554352931,2.25261,5.77067,-0.43848151878034924,0.0
2026-05-28 15:20:02.701370,72750.0,2.24428,72749.99,0.00072,72749.92,0.00031,72749.76,0.00011,72749.75,0.00056,72749.62,8e-05,72749.52,0.0006,72749.11,0.00536,72748.89,8e-05,72748.65,0.00042,72750.01,4.93742,72750.02,0.03792,72750.03,0.00014,72750.37,0.09274,72750.48,7e-05,72750.86,0.004,72751.33,0.09177,72751.34,1.82702,72751.35,0.13394,72751.89,0.09269,72750.005,0.00999999999476131,0.0013745703515431111,-0.37500034810699423,2.2525199999999996,7.21771,-0.5242945525082284,0.0
2026-05-28 15:20:03.427488,72750.0,2.24544,72749.99,0.00072,72749.92,0.00031,72749.76,0.00011,72749.75,0.00056,72749.62,8e-05,72749.52,0.0006,72749.11,0.00536,72748.89,8e-05,72748.65,0.00042,72750.01,4.93054,72750.02,0.03792,72750.03,0.00014,72750.37,0.09274,72750.48,7e-05,72750.86,0.004,72751.33,0.09201,72751.34,1.82702,72751.35,0.13386,72751.89,0.09269,72750.005,0.00999999999476131,0.0013745703515431111,-0.37417885780060706,2.2536799999999997,7.21099,-0.5237699782454116,0.0
2026-05-28 15:20:03.677912,72750.0,2.24566,72749.99,0.00086,72749.98,0.00014,72749.92,0.00031,72749.76,0.00011,72749.75,0.00056,72749.62,8e-05,72749.52,0.0006,72749.11,0.00536,72748.89,8e-05,72750.01,4.95125,72750.02,0.03792,72750.03,0.00014,72750.37,0.09274,72750.48,7e-05,72750.86,0.004,72751.07,8e-05,72751.33,0.09201,72751.34,1.82702,72751.35,0.13386,72750.005,0.00999999999476131,0.0013745703515431111,-0.3759377288308455,2.2537599999999998,7.1390899999999995,-0.5201115742293341,0.0
2026-05-28 15:20:04.111349,72750.0,2.24558,72749.99,0.00086,72749.98,0.00014,72749.92,0.00031,72749.76,0.00011,72749.75,0.00056,72749.62,8e-05,72749.52,0.0006,72749.11,0.00536,72748.89,8e-05,72750.01,4.94729,72750.02,0.03792,72750.03,0.00014,72750.37,0.09274,72750.48,7e-05,72750.86,0.004,72751.07,8e-05,72751.33,0.09201,72751.34,1.8271,72751.35,0.13386,72750.005,0.00999999999476131,0.0013745703515431111,-0.3756094576990826,2.2536799999999997,7.135209999999999,-0.5199262106596201,0.0
2026-05-28 15:20:04.633819,72750.0,2.24558,72749.99,0.00086,72749.98,0.00014,72749.92,0.00031,72749.76,0.00011,72749.75,0.00056,72749.62,8e-05,72749.52,0.0006,72749.11,0.00536,72748.89,8e-05,72750.01,4.94729,72750.02,0.03792,72750.03,0.00014,72750.37,0.09274,72750.48,7e-05,72750.86,0.004,72751.07,8e-05,72751.33,0.09201,72751.34,1.8271,72751.35,0.13386,72750.005,0.00999999999476131,0.0013745703515431111,-0.3756094576990826,2.2536799999999997,7.135209999999999,-0.5199262106596201,0.0
2026-05-28 15:20:05.083731,72750.0,2.24573,72749.99,0.00086,72749.98,0.00014,72749.92,0.00031,72749.76,0.00011,72749.75,0.00056,72749.62,8e-05,72749.52,0.0006,72749.11,0.00536,72748.89,8e-05,72750.01,5.03347,72750.02,0.03792,72750.03,0.00014,72750.36,0.00016,72750.37,0.09274,72750.48,7e-05,72750.86,0.004,72751.07,8e-05,72751.32,0.00016,72751.33,0.09209,72750.005,0.00999999999476131,0.0013745703515431111,-0.38297340367073307,2.25383,5.2608299999999995,-0.40015117117740523,0.0
2026-05-28 15:20:05.606936,72750.0,2.24057,72749.99,0.00086,72749.98,0.00014,72749.92,0.00031,72749.76,0.00011,72749.75,0.00056,72749.62,8e-05,72749.52,0.0006,72749.11,0.00536,72748.89,8e-05,72750.01,6.39382,72750.02,0.03792,72750.03,0.00014,72750.36,0.00016,72750.37,0.09274,72750.48,7e-05,72750.86,0.004,72751.07,8e-05,72751.33,0.09201,72751.34,1.8271,72750.005,0.00999999999476131,0.0013745703515431111,-0.4810125556061285,2.2486699999999997,8.448039999999999,-0.5795585745523623,0.0
2026-05-28 15:20:06.297031,72726.0,0.45249,72725.99,0.00048,72725.92,8e-05,72725.81,0.00033,72725.71,0.00019,72725.5,0.00023,72725.08,0.00016,72725.07,0.00023,72725.05,0.00955,72724.83,7e-05,72726.01,6.61558,72726.02,0.00587,72726.03,0.00014,72726.26,7e-05,72726.93,0.0913,72726.94,7e-05,72727.2,0.004,72727.28,7e-05,72727.29,0.08047,72727.61,7e-05,72726.005,0.00999999999476131,0.0013750239676662164,-0.8719622188235261,0.46381000000000006,6.7976399999999995,-0.872254164113228,-0.00032989688454321264
